study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA392012	SRP110600	SAMN07280157	SRS2317666	SRX2960803	SRR5761070	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	1		PAIRED	AMPLICON	METAGENOMIC	PCR	17066	8045912	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_132	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	1	TZ_HADZA_132.fastq.gz	123804;870049;1573890	81cdac0907852cbc93c17f03e044c0cb;3e064fe4f3761c36281118328ef05cfe;7ad3b6475071436c7d79b1c2db266810	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5761070/SRR5761070.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5761070/SRR5761070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5761070/SRR5761070_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/000/SRR5761070/SRR5761070.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/000/SRR5761070/SRR5761070_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/000/SRR5761070/SRR5761070_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5761070/SRR5761070.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5761070/SRR5761070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5761070/SRR5761070_2.fastq.gz							3701267	11bb7125e78fe08877d7f56a0860d415	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/000/SRR5761070	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/000/SRR5761070	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/000/SRR5761070				TZ_HADZA_132		132		2017-11-09
PRJNA392012	SRP110600	SAMN07280158	SRS2317667	SRX2960802	SRR5761071	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	2		PAIRED	AMPLICON	METAGENOMIC	PCR	19831	9254006	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_133	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	2	TZ_HADZA_135.fastq.gz	188785;1208538;2028766	ef25dd4535a4d9739538affad5eef0aa;1b0ad414e5e2eaa52f5cb737d5fcfe4e;98afd0c94efcc2008ed371e3abc156b7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761071/SRR5761071.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761071/SRR5761071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761071/SRR5761071_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/001/SRR5761071/SRR5761071.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/001/SRR5761071/SRR5761071_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/001/SRR5761071/SRR5761071_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761071/SRR5761071.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761071/SRR5761071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761071/SRR5761071_2.fastq.gz							4298752	b105e20ad2e0278d63919f92c2b69018	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/001/SRR5761071	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/001/SRR5761071	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/001/SRR5761071				TZ_HADZA_135		135		2017-11-09
PRJNA392012	SRP110600	SAMN07280163	SRS2317665	SRX2960801	SRR5761072	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	7		PAIRED	AMPLICON	METAGENOMIC	PCR	28907	13764111	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_138	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	7	TZ_HADZA_100.fastq.gz	190755;1478634;2649710	5021c4ba49b7bbe0b8b0d515a037b78c;ffa26494aa8e2b9e5915fa92295ff17b;77607b2861a5880b636911a83f9ec213	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761072/SRR5761072.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761072/SRR5761072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761072/SRR5761072_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/002/SRR5761072/SRR5761072.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/002/SRR5761072/SRR5761072_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/002/SRR5761072/SRR5761072_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761072/SRR5761072.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761072/SRR5761072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761072/SRR5761072_2.fastq.gz							6191341	4927722807ef520a392bf2c41de9b2f1	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/002/SRR5761072	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/002/SRR5761072	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/002/SRR5761072				TZ_HADZA_100		100		2017-11-09
PRJNA392012	SRP110600	SAMN07280164	SRS2317664	SRX2960800	SRR5761073	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	8		PAIRED	AMPLICON	METAGENOMIC	PCR	21199	10037216	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_139	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	8	TZ_HADZA_101.fastq.gz	144407;1137016;2007968	03f46beabe3e81d47046a6c1e61ec82d;7219d9eba5214d4574dcb789ba57a9fb;d1de18d97bc228f7c6d854c1b90fecdb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761073/SRR5761073.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761073/SRR5761073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761073/SRR5761073_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/003/SRR5761073/SRR5761073.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/003/SRR5761073/SRR5761073_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/003/SRR5761073/SRR5761073_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761073/SRR5761073.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761073/SRR5761073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761073/SRR5761073_2.fastq.gz							4619542	627a9f307396341def925bc040db8749	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/003/SRR5761073	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/003/SRR5761073	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/003/SRR5761073				TZ_HADZA_101		101		2017-11-09
PRJNA392012	SRP110600	SAMN07280161	SRS2317663	SRX2960799	SRR5761074	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	5		PAIRED	AMPLICON	METAGENOMIC	PCR	22443	10594401	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_136	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	5	TZ_HADZA_139.fastq.gz	179629;1256349;2174360	fbce3264944aacbbe46d0bd0aaa61acb;95b43fde501ae668302eab539a25c951;61a1f2299694a242640f214637be694a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5761074/SRR5761074.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5761074/SRR5761074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5761074/SRR5761074_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/004/SRR5761074/SRR5761074.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/004/SRR5761074/SRR5761074_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/004/SRR5761074/SRR5761074_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5761074/SRR5761074.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5761074/SRR5761074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5761074/SRR5761074_2.fastq.gz							4890203	d4dfc5417a35f2c747ef14d2ff6f2f71	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/004/SRR5761074	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/004/SRR5761074	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/004/SRR5761074				TZ_HADZA_139		139		2017-11-09
PRJNA392012	SRP110600	SAMN07280162	SRS2317662	SRX2960798	SRR5761075	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	6		PAIRED	AMPLICON	METAGENOMIC	PCR	23128	10796919	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_137	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	6	TZ_HADZA_99.fastq.gz	215721;1363785;2339222	4334f4538e017201e18e852055cd0f7f;fdfc3cdcc048a3d649ab8df66ecdd3a3;62631f1976f4f34a788102442f1c81ca	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/005/SRR5761075/SRR5761075.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/005/SRR5761075/SRR5761075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/005/SRR5761075/SRR5761075_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/005/SRR5761075/SRR5761075.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/005/SRR5761075/SRR5761075_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/005/SRR5761075/SRR5761075_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/005/SRR5761075/SRR5761075.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/005/SRR5761075/SRR5761075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/005/SRR5761075/SRR5761075_2.fastq.gz							5062263	f37f438325ec6f6cc9ac76804db623e5	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/005/SRR5761075	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/005/SRR5761075	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/005/SRR5761075				TZ_HADZA_99		99		2017-11-09
PRJNA392012	SRP110600	SAMN07280226	SRS2317661	SRX2960797	SRR5761076	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	70		PAIRED	AMPLICON	METAGENOMIC	PCR	37508	17628568	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_201	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	70	TZ_HADZA_203.fastq.gz	324098;2212472;3746496	0a69aaa15db1981ec984cb1b365d9760;e22405357946e35bcd0ecb5e91c61bdd;05953d30967faa29aa0882bf000f9b84	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/006/SRR5761076/SRR5761076.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/006/SRR5761076/SRR5761076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/006/SRR5761076/SRR5761076_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/006/SRR5761076/SRR5761076.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/006/SRR5761076/SRR5761076_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/006/SRR5761076/SRR5761076_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/006/SRR5761076/SRR5761076.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/006/SRR5761076/SRR5761076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/006/SRR5761076/SRR5761076_2.fastq.gz							8127026	316b1c7e04736ab591453991a593a587	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/006/SRR5761076	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/006/SRR5761076	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/006/SRR5761076				TZ_HADZA_203		203		2017-11-09
PRJNA392012	SRP110600	SAMN07280225	SRS2317660	SRX2960796	SRR5761077	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	69		PAIRED	AMPLICON	METAGENOMIC	PCR	33888	15904017	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_200	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	69	TZ_HADZA_200.fastq.gz	304511;2023035;3399613	8f50bfb0917c1315e308478ef5ecd943;0d8b53e95879adbbbea0ff8ebfb451b5;5c13233da7ebd1ca6ac8e44432248862	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/007/SRR5761077/SRR5761077.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/007/SRR5761077/SRR5761077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/007/SRR5761077/SRR5761077_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/007/SRR5761077/SRR5761077.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/007/SRR5761077/SRR5761077_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/007/SRR5761077/SRR5761077_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/007/SRR5761077/SRR5761077.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/007/SRR5761077/SRR5761077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/007/SRR5761077/SRR5761077_2.fastq.gz							7349531	df5637a89a7d156664ade23c8b9fb849	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/007/SRR5761077	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/007/SRR5761077	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/007/SRR5761077				TZ_HADZA_200		200		2017-11-09
PRJNA392012	SRP110600	SAMN07280224	SRS2317659	SRX2960795	SRR5761078	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	68		PAIRED	AMPLICON	METAGENOMIC	PCR	32906	15541583	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_199	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	68	TZ_HADZA_199.fastq.gz	259543;1933225;3247300	8fbe8f1714ee95590f45dad0b018d75a;223a166f0477df19afac3794e542fa2f;b66a17a28c429e142d4193018900ee97	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/008/SRR5761078/SRR5761078.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/008/SRR5761078/SRR5761078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/008/SRR5761078/SRR5761078_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/008/SRR5761078/SRR5761078.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/008/SRR5761078/SRR5761078_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/008/SRR5761078/SRR5761078_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/008/SRR5761078/SRR5761078.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/008/SRR5761078/SRR5761078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/008/SRR5761078/SRR5761078_2.fastq.gz							7138898	0f2aa9b39e2ef159268c36f383d3fea2	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/008/SRR5761078	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/008/SRR5761078	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/008/SRR5761078				TZ_HADZA_199		199		2017-11-09
PRJNA392012	SRP110600	SAMN07280223	SRS2317658	SRX2960794	SRR5761079	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	67		PAIRED	AMPLICON	METAGENOMIC	PCR	29585	13970273	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_198	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	67	TZ_HADZA_198.fastq.gz	236970;1750440;3007106	7d43181f995323009b39294a71f74cb6;2629e3e1fc26d727e6b07dbbfdeeae84;ed525fecc1c7a2a21687182eadb0af8a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5761079/SRR5761079.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5761079/SRR5761079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5761079/SRR5761079_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/009/SRR5761079/SRR5761079.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/009/SRR5761079/SRR5761079_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/009/SRR5761079/SRR5761079_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5761079/SRR5761079.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5761079/SRR5761079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5761079/SRR5761079_2.fastq.gz							6454791	f9571dbef8b8cdc907220cdeebeefcd7	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/009/SRR5761079	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/009/SRR5761079	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/009/SRR5761079				TZ_HADZA_198		198		2017-11-09
PRJNA392012	SRP110600	SAMN07280222	SRS2317657	SRX2960793	SRR5761080	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	66		PAIRED	AMPLICON	METAGENOMIC	PCR	36091	17095508	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_197	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	66	TZ_HADZA_197.fastq.gz	262911;1954103;3400003	600e1a50756cd0d02ea120becaebab6d;c59330d542dbc6b23d69bc85ffe847f6;eb40ccbccb374bce0b50458ea27bba62	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5761080/SRR5761080.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5761080/SRR5761080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5761080/SRR5761080_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/000/SRR5761080/SRR5761080.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/000/SRR5761080/SRR5761080_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/000/SRR5761080/SRR5761080_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5761080/SRR5761080.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5761080/SRR5761080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5761080/SRR5761080_2.fastq.gz							7819541	4a63f3679f1306e906f29dc2bf9e9480	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/000/SRR5761080	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/000/SRR5761080	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/000/SRR5761080				TZ_HADZA_197		197		2017-11-09
PRJNA392012	SRP110600	SAMN07280221	SRS2317656	SRX2960792	SRR5761081	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	65		PAIRED	AMPLICON	METAGENOMIC	PCR	37579	17702911	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_196	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	65	TZ_HADZA_196.fastq.gz	317748;2186034;3774294	365d9388d9a928a4cde7f505e871d5dc;961660db20c0e9e2febd57ee97defa28;ce9857e94680fae6a57af146fb31a311	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761081/SRR5761081.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761081/SRR5761081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761081/SRR5761081_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/001/SRR5761081/SRR5761081.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/001/SRR5761081/SRR5761081_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/001/SRR5761081/SRR5761081_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761081/SRR5761081.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761081/SRR5761081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761081/SRR5761081_2.fastq.gz							8180264	969d6be12cb3e9bcd7ba1b67bcce6533	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/001/SRR5761081	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/001/SRR5761081	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/001/SRR5761081				TZ_HADZA_196		196		2017-11-09
PRJNA392012	SRP110600	SAMN07280220	SRS2317655	SRX2960791	SRR5761082	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	64		PAIRED	AMPLICON	METAGENOMIC	PCR	28966	12487142	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_195	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	64	TZ_HADZA_3110.fastq.gz	822916;2449747;2992742	5c343eca88a045d7bc1677a9b9ec32c4;05add06cd6ae5f4c5e6ea30b25284521;f76d240940c782b0f0a709018ddaf0bb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761082/SRR5761082.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761082/SRR5761082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761082/SRR5761082_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/002/SRR5761082/SRR5761082.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/002/SRR5761082/SRR5761082_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/002/SRR5761082/SRR5761082_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761082/SRR5761082.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761082/SRR5761082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761082/SRR5761082_2.fastq.gz							7832200	56ac449dfe7c62d0b699d6e0fb8f84c8	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/002/SRR5761082	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/002/SRR5761082	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/002/SRR5761082				TZ_HADZA_3110		3110		2017-11-09
PRJNA392012	SRP110600	SAMN07280219	SRS2317654	SRX2960790	SRR5761083	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	63		PAIRED	AMPLICON	METAGENOMIC	PCR	38073	15098532	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_194	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	63	TZ_HADZA_3109.fastq.gz	1721516;2834912;3467025	24e8bb5d800c988a360292d7b61db8c6;b62b4f41fccd659e7b994d197d2f2c52;5318f4d85ff9ee7e81bcbdf650a88e66	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761083/SRR5761083.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761083/SRR5761083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761083/SRR5761083_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/003/SRR5761083/SRR5761083.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/003/SRR5761083/SRR5761083_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/003/SRR5761083/SRR5761083_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761083/SRR5761083.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761083/SRR5761083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761083/SRR5761083_2.fastq.gz							9518915	33aebeb9c4f2e9467ad651e0b70a3dc4	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/003/SRR5761083	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/003/SRR5761083	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/003/SRR5761083				TZ_HADZA_3109		3109		2017-11-09
